TransactionID,UserID,Timestamp,Merchant,CardType,IsForeignTransaction,IsOnline,Location,PrevTime,TravelDistanceKM,TimeDeltaHrs,Amount,SuspiciousJump,AvgAmountBefore,PrevAmount,AmountDiff,IsFraud
T0126,U015,2025-06-28 21:06:21,CryptoExchange,Mastercard,No,Yes,"London, UK",2025-06-28 10:17:15,9542.556793850961,10.818333333333333,130.27,0,101.11250000000001,253.63,29.1575,0
T0743,U015,2025-06-28 22:45:28,eBay,Mastercard,No,Yes,"Berlin, DE",2025-06-28 21:06:21,934.5233499288536,1.6519444444444444,26.04,0,104.35222222222222,130.27,-78.31222222222223,0
T0659,U015,2025-06-29 15:38:40,Apple Store,Amex,No,Yes,"Lagos, NG",2025-06-28 22:45:28,5181.557344636087,16.886666666666667,70.85,0,96.521,26.04,-25.671000000000006,0
T0009,U015,2025-06-29 17:22:32,Gojek,Mastercard,Yes,Yes,"Singapore, SG",2025-06-29 15:38:40,11155.654728586675,1.731111111111111,3.5,1,94.18727272727273,70.85,-90.68727272727273,1
T0148,U015,2025-06-30 13:41:37,Uniqlo,Visa,No,Yes,"Jakarta, ID",2025-06-29 17:22:32,901.1649890856099,20.318055555555556,12.04,0,86.63,3.5,-74.59,0
T0555,U015,2025-07-01 08:48:43,CryptoExchange,Amex,No,Yes,"London, UK",2025-06-30 13:41:37,11718.927470539898,19.118333333333332,13.7,0,80.8923076923077,12.04,-67.1923076923077,0
T0358,U015,2025-07-02 17:27:23,Amazon,Visa,No,No,"Berlin, DE",2025-07-01 08:48:43,934.5233499288536,32.644444444444446,53.21,0,76.09285714285714,13.7,-22.88285714285714,0
T0465,U015,2025-07-02 19:28:48,Gojek,Amex,No,Yes,"London, UK",2025-07-02 17:27:23,934.5233499288536,2.0236111111111112,366.5,0,74.56733333333334,53.21,291.93266666666665,0
T0431,U015,2025-07-03 03:56:48,Gucci,Mastercard,No,No,"Berlin, DE",2025-07-02 19:28:48,934.5233499288536,8.466666666666667,327.47,0,92.813125,366.5,234.656875,0
T0209,U015,2025-07-03 13:09:21,eBay,Mastercard,No,No,"Tokyo, JP",2025-07-03 03:56:48,8938.340916731124,9.209166666666667,246.35,0,106.6164705882353,327.47,139.7335294117647,0
T0217,U015,2025-07-04 01:47:56,Gojek,Amex,No,No,"Tokyo, JP",2025-07-03 13:09:21,0.0,12.643055555555556,34.88,0,114.37944444444445,246.35,-79.49944444444444,0
T0587,U015,2025-07-04 10:35:30,Apple Store,Visa,No,Yes,"Bangkok, TH",2025-07-04 01:47:56,4603.819361558514,8.792777777777777,20.4,0,110.19526315789474,34.88,-89.79526315789474,0
T0703,U016,2025-06-25 20:05:09,Alfamart,Visa,No,Yes,"Lagos, NG",,0.0,9999.0,49.83,0,105.7055,,-55.8755,0
T0441,U016,2025-06-26 07:36:45,Tokopedia,Mastercard,Yes,No,"Jakarta, ID",2025-06-25 20:05:09,11578.709334103485,11.526666666666667,75.01,0,49.83,49.83,25.180000000000007,0
T0534,U016,2025-06-28 00:59:05,Apple Store,Visa,No,Yes,"New York, USA",2025-06-26 07:36:45,16180.882875178579,41.37222222222222,57.53,0,62.42,75.01,-4.890000000000001,0
T1000,U016,2025-06-28 02:16:21,Alfamart,Amex,No,No,"London, UK",2025-06-28 00:59:05,5585.2335789313,1.2877777777777777,12.85,1,60.79,57.53,-47.94,1
T0500,U016,2025-06-28 03:23:23,Uniqlo,Visa,No,Yes,"Tokyo, JP",2025-06-28 02:16:21,9582.309507921495,1.1172222222222221,81.07,1,48.805,12.85,32.26499999999999,1
T0943,U016,2025-06-28 20:16:50,Tokopedia,Mastercard,No,Yes,"Berlin, DE",2025-06-28 03:23:23,8938.340916731124,16.890833333333333,90.41,0,55.257999999999996,81.07,35.152,0
T0525,U016,2025-06-30 01:40:23,CryptoExchange,Visa,No,No,"Paris, FR",2025-06-28 20:16:50,879.6993161290118,29.3925,140.71,0,61.11666666666667,90.41,79.59333333333333,1
T0324,U016,2025-06-30 03:24:50,Tokopedia,Mastercard,No,Yes,"Paris, FR",2025-06-30 01:40:23,0.0,1.7408333333333332,88.13,0,72.48714285714286,140.71,15.642857142857139,0
T0494,U016,2025-07-01 15:23:34,Gucci,Amex,No,No,"Berlin, DE",2025-06-30 03:24:50,879.6993161290118,35.97888888888889,31.94,0,74.4425,88.13,-42.5025,0
T0125,U016,2025-07-01 16:43:32,Gojek,Mastercard,No,No,"Jakarta, ID",2025-07-01 15:23:34,10785.278181833868,1.3327777777777778,27.13,1,69.72,31.94,-42.59,1
T0147,U016,2025-07-02 00:22:02,Alfamart,Amex,Yes,Yes,"Singapore, SG",2025-07-01 16:43:32,901.1649890856099,7.641666666666667,41.71,0,65.461,27.13,-23.750999999999998,1
T0056,U016,2025-07-02 21:57:47,Starbucks,Mastercard,Yes,No,"Singapore, SG",2025-07-02 00:22:02,0.0,21.595833333333335,63.91,0,63.30181818181818,41.71,0.6081818181818193,0
T0166,U016,2025-07-03 02:58:54,CryptoExchange,Amex,No,Yes,"London, UK",2025-07-02 21:57:47,10852.378097437935,5.018611111111111,151.36,0,63.3525,63.91,88.00750000000002,1
T0551,U016,2025-07-03 04:41:59,Amazon,Mastercard,Yes,Yes,"Singapore, SG",2025-07-03 02:58:54,10852.378097437935,1.7180555555555554,100.35,1,70.1223076923077,151.36,30.227692307692294,1
T0983,U016,2025-07-03 09:30:26,Gojek,Mastercard,No,Yes,"London, UK",2025-07-03 04:41:59,10852.378097437935,4.8075,19.92,0,72.28142857142858,100.35,-52.361428571428576,0
T0275,U016,2025-07-03 20:44:18,Gucci,Mastercard,Yes,No,"Tokyo, JP",2025-07-03 09:30:26,9582.309507921495,11.231111111111112,158.57,0,68.79066666666667,19.92,89.77933333333333,0
T0618,U016,2025-07-04 15:19:47,Alfamart,Visa,No,No,"Paris, FR",2025-07-03 20:44:18,9735.661095604704,18.59138888888889,77.03,0,74.401875,158.57,2.628124999999997,0
T0630,U016,2025-07-05 10:35:22,Uniqlo,Mastercard,No,Yes,"New York, USA",2025-07-04 15:19:47,5852.935291766765,19.259722222222223,27.08,0,74.5564705882353,77.03,-47.4764705882353,0
T0815,U017,2025-06-25 20:25:54,Gucci,Mastercard,No,Yes,"San Francisco, USA",,0.0,9999.0,69.75,0,71.91888888888889,,-2.168888888888887,0
T0738,U017,2025-06-25 23:27:10,Starbucks,Amex,No,Yes,"Singapore, SG",2025-06-25 20:25:54,13593.547764662606,3.0211111111111113,187.37,0,69.75,69.75,117.62,0
T0687,U017,2025-06-26 05:15:51,Uniqlo,Mastercard,No,Yes,"Berlin, DE",2025-06-25 23:27:10,9917.863301405818,5.811388888888889,278.61,0,128.56,187.37,150.05,0
T0894,U017,2025-06-26 07:49:54,Alfamart,Visa,No,Yes,"Paris, FR",2025-06-26 05:15:51,879.6993161290118,2.5675,78.01,0,178.57666666666668,278.61,-100.56666666666668,0
T0614,U017,2025-06-26 16:39:50,Uniqlo,Mastercard,No,Yes,"Paris, FR",2025-06-26 07:49:54,0.0,8.832222222222223,113.66,0,153.435,78.01,-39.775000000000006,0
T0953,U017,2025-06-26 20:23:42,Amazon,Mastercard,No,No,"Singapore, SG",2025-06-26 16:39:50,10733.860805483631,3.7311111111111113,116.6,0,145.48,113.66,-28.879999999999995,0
T0789,U017,2025-06-28 19:54:47,Apple Store,Amex,No,No,"Tokyo, JP",2025-06-26 20:23:42,5307.106511727194,47.518055555555556,40.57,0,140.66666666666666,116.6,-100.09666666666666,0
T0110,U017,2025-06-29 01:17:01,Alfamart,Amex,No,Yes,"Lagos, NG",2025-06-28 19:54:47,13484.67469187907,5.370555555555556,35.79,0,126.36714285714287,40.57,-90.57714285714286,0
T0450,U017,2025-06-29 06:18:29,Uniqlo,Amex,No,Yes,"Berlin, DE",2025-06-29 01:17:01,5181.557344636087,5.024444444444445,98.77,0,115.045,35.79,-16.275000000000006,0
T0766,U017,2025-06-29 11:23:49,Tokopedia,Visa,No,Yes,"Berlin, DE",2025-06-29 06:18:29,0.0,5.088888888888889,255.75,0,113.23666666666666,98.77,142.51333333333332,0
T0854,U017,2025-06-29 17:38:15,Gucci,Visa,No,No,"London, UK",2025-06-29 11:23:49,934.5233499288536,6.240555555555556,27.2,0,127.48800000000001,255.75,-100.28800000000001,0
T0641,U017,2025-06-29 19:11:55,Alfamart,Visa,No,Yes,"Jakarta, ID",2025-06-29 17:38:15,11718.927470539898,1.5611111111111111,52.83,1,118.37090909090908,27.2,-65.54090909090908,1
T0160,U017,2025-06-30 20:27:00,Gucci,Amex,No,Yes,"Lagos, NG",2025-06-29 19:11:55,11578.709334103485,25.25138888888889,100.27,0,112.90916666666668,52.83,-12.639166666666682,0
T0200,U017,2025-07-01 08:53:18,Starbucks,Amex,No,Yes,"New York, USA",2025-06-30 20:27:00,8477.5994005007,12.438333333333333,67.83,0,111.93692307692308,100.27,-44.10692307692308,0
T0171,U017,2025-07-02 07:21:29,Alfamart,Visa,No,No,"Paris, FR",2025-07-01 08:53:18,5852.935291766765,22.469722222222224,93.25,0,108.78642857142857,67.83,-15.536428571428573,0
T0116,U017,2025-07-03 04:36:55,Tokopedia,Amex,Yes,Yes,"Berlin, DE",2025-07-02 07:21:29,879.6993161290118,21.25722222222222,32.66,0,107.75066666666666,93.25,-75.09066666666666,0
T0651,U017,2025-07-03 11:18:10,Apple Store,Visa,No,Yes,"San Francisco, USA",2025-07-03 04:36:55,9128.78894430887,6.6875,265.04,0,103.0575,32.66,161.98250000000002,0
T0176,U017,2025-07-03 20:18:43,Tokopedia,Amex,No,Yes,"Singapore, SG",2025-07-03 11:18:10,13593.547764662606,9.009166666666667,17.53,0,112.58588235294118,265.04,-95.05588235294118,0
T0754,U017,2025-07-04 05:18:45,Tokopedia,Amex,No,No,"London, UK",2025-07-03 20:18:43,10852.378097437935,9.000555555555556,51.22,0,107.305,17.53,-56.08500000000001,0
T0493,U017,2025-07-04 11:23:05,Tokopedia,Mastercard,No,Yes,"Lagos, NG",2025-07-04 05:18:45,4997.572739589512,6.072222222222222,53.58,0,104.35315789473684,51.22,-50.77315789473684,0
T0857,U017,2025-07-05 13:56:10,Amazon,Mastercard,Yes,No,"Lagos, NG",2025-07-04 11:23:05,0.0,26.551388888888887,128.11,0,101.8145,53.58,26.29550000000002,0
T0476,U018,2025-06-26 09:17:53,Gucci,Visa,No,Yes,"Jakarta, ID",,0.0,9999.0,129.36,0,103.06666666666668,,26.293333333333337,0
T0691,U018,2025-06-27 13:43:00,eBay,Mastercard,Yes,Yes,"Jakarta, ID",2025-06-26 09:17:53,0.0,28.41861111111111,85.44,0,129.36,129.36,-43.920000000000016,0
T0954,U018,2025-06-28 09:25:26,Uniqlo,Amex,No,Yes,"New York, USA",2025-06-27 13:43:00,16180.882875178579,19.70722222222222,57.06,0,107.4,85.44,-50.34,0
T0848,U018,2025-06-28 11:45:45,Gucci,Mastercard,No,Yes,"Paris, FR",2025-06-28 09:25:26,5852.935291766765,2.338611111111111,111.44,0,90.62,57.06,20.819999999999993,0
T0315,U018,2025-06-29 03:12:14,Alfamart,Amex,No,Yes,"Singapore, SG",2025-06-28 11:45:45,10733.860805483631,15.44138888888889,46.94,0,95.825,111.44,-48.885000000000005,0
T0633,U018,2025-06-29 08:05:48,Gucci,Amex,Yes,Yes,"Tokyo, JP",2025-06-29 03:12:14,5307.106511727194,4.892777777777778,28.23,0,86.048,46.94,-57.818,1
T0106,U018,2025-06-29 12:11:40,Gojek,Mastercard,No,No,"Bangkok, TH",2025-06-29 08:05:48,4603.819361558514,4.097777777777778,356.78,0,76.41166666666668,28.23,280.3683333333333,1
T0624,U018,2025-06-30 20:56:41,Uniqlo,Visa,No,No,"London, UK",2025-06-29 12:11:40,9542.556793850961,32.750277777777775,45.11,0,116.46428571428571,356.78,-71.35428571428571,0
T0004,U018,2025-06-30 22:24:50,Apple Store,Amex,No,No,"London, UK",2025-06-30 20:56:41,0.0,1.4691666666666667,10.28,0,107.545,45.11,-97.265,0
T0206,U018,2025-07-02 09:51:05,Gucci,Amex,No,Yes,"Bangkok, TH",2025-06-30 22:24:50,9542.556793850961,35.4375,19.49,0,96.73777777777778,10.28,-77.24777777777778,0
T0787,U018,2025-07-02 20:17:34,Gucci,Amex,No,Yes,"San Francisco, USA",2025-07-02 09:51:05,12761.434227146432,10.44138888888889,162.38,0,89.013,19.49,73.36699999999999,0
T0977,U018,2025-07-03 15:20:49,Apple Store,Amex,No,Yes,"Tokyo, JP",2025-07-02 20:17:34,8289.537582643976,19.054166666666667,25.0,0,95.68272727272728,162.38,-70.68272727272728,0
T0882,U018,2025-07-03 17:11:55,Apple Store,Visa,Yes,Yes,"Tokyo, JP",2025-07-03 15:20:49,0.0,1.8516666666666666,57.29,0,89.7925,25.0,-32.502500000000005,0
T0961,U018,2025-07-04 06:30:25,Alfamart,Mastercard,No,No,"New York, USA",2025-07-03 17:11:55,10872.799519316866,13.308333333333334,44.78,0,87.29230769230769,57.29,-42.51230769230769,0
T0863,U019,2025-06-26 03:04:14,Gucci,Amex,No,No,"San Francisco, USA",,0.0,9999.0,34.69,0,84.25571428571428,,-49.56571428571428,0
T0146,U019,2025-06-26 08:35:47,Uniqlo,Visa,Yes,No,"Paris, FR",2025-06-26 03:04:14,8976.175546130607,5.525833333333333,14.79,0,34.69,34.69,-19.9,0
T0386,U019,2025-06-26 15:28:57,Starbucks,Visa,No,No,"Tokyo, JP",2025-06-26 08:35:47,9735.661095604704,6.886111111111111,139.58,0,24.74,14.79,114.84000000000002,1
T0603,U019,2025-06-26 19:33:43,eBay,Mastercard,No,Yes,"New York, USA",2025-06-26 15:28:57,10872.799519316866,4.079444444444444,76.06,0,63.02,139.58,13.04,0
T0131,U019,2025-06-27 14:10:45,Tokopedia,Amex,No,Yes,"Paris, FR",2025-06-26 19:33:43,5852.935291766765,18.61722222222222,9.46,0,66.28,76.06,-56.82,0
T0368,U019,2025-06-28 02:03:06,Apple Store,Visa,No,No,"Bangkok, TH",2025-06-27 14:10:45,9453.991438256835,11.8725,232.84,0,54.916,9.46,177.924,1
T0119,U019,2025-06-29 10:36:26,eBay,Visa,No,No,"Berlin, DE",2025-06-28 02:03:06,8611.216556385998,32.55555555555556,15.65,0,84.57000000000001,232.84,-68.92,0
T0178,U019,2025-06-30 03:00:53,CryptoExchange,Visa,No,No,"Lagos, NG",2025-06-29 10:36:26,5181.557344636087,16.4075,117.73,0,74.72428571428573,15.65,43.00571428571428,1
T0424,U019,2025-06-30 08:18:38,Gojek,Amex,No,No,"New York, USA",2025-06-30 03:00:53,8477.5994005007,5.295833333333333,63.24,0,80.10000000000001,117.73,-16.860000000000007,0
T0258,U019,2025-06-30 10:53:15,Gojek,Amex,No,No,"Jakarta, ID",2025-06-30 08:18:38,16180.882875178579,2.5769444444444445,3.81,0,78.22666666666667,63.24,-74.41666666666667,0
T0939,U019,2025-06-30 15:33:56,Starbucks,Visa,No,Yes,"Tokyo, JP",2025-06-30 10:53:15,5771.334851176683,4.678055555555556,131.89,0,70.785,3.81,61.10499999999999,0
T0364,U019,2025-07-01 20:11:58,Amazon,Mastercard,No,Yes,"New York, USA",2025-06-30 15:33:56,10872.799519316866,28.63388888888889,56.04,0,76.34,131.89,-20.300000000000004,0
T0903,U019,2025-07-02 02:51:17,Uniqlo,Visa,No,Yes,"London, UK",2025-07-01 20:11:58,5585.2335789313,6.655277777777778,1.86,0,74.64833333333333,56.04,-72.78833333333333,0
T0244,U019,2025-07-02 07:39:00,Tokopedia,Amex,No,Yes,"Jakarta, ID",2025-07-02 02:51:17,11718.927470539898,4.795277777777778,104.97,0,69.04923076923077,1.86,35.920769230769224,0
T0548,U019,2025-07-02 13:36:09,eBay,Visa,No,Yes,"San Francisco, USA",2025-07-02 07:39:00,13950.15214468721,5.9525,391.37,0,71.615,104.97,319.755,1
T0267,U019,2025-07-02 14:17:59,Starbucks,Mastercard,No,Yes,"Jakarta, ID",2025-07-02 13:36:09,13950.15214468721,0.6972222222222222,5.31,1,92.932,391.37,-87.622,1
T0163,U019,2025-07-03 08:27:43,Tokopedia,Mastercard,No,No,"Berlin, DE",2025-07-02 14:17:59,10785.278181833868,18.162222222222223,129.45,0,87.455625,5.31,41.99437499999999,0
T0949,U019,2025-07-03 17:29:08,eBay,Amex,No,Yes,"New York, USA",2025-07-03 08:27:43,6402.432651945027,9.02361111111111,11.27,0,89.92588235294117,129.45,-78.65588235294118,0
T0013,U019,2025-07-03 18:00:55,Starbucks,Mastercard,Yes,No,"Tokyo, JP",2025-07-03 17:29:08,10872.799519316866,0.5297222222222222,37.35,1,85.55611111111111,11.27,-48.206111111111106,1
T0068,U019,2025-07-05 10:16:06,Starbucks,Visa,No,No,"London, UK",2025-07-03 18:00:55,9582.309507921495,40.253055555555555,101.17,0,83.01894736842105,37.35,18.15105263157895,0
T0175,U019,2025-07-05 15:36:23,Gucci,Mastercard,No,Yes,"Berlin, DE",2025-07-05 10:16:06,934.5233499288536,5.338055555555556,0.51,0,83.9265,101.17,-83.4165,0
T0927,U020,2025-06-25 21:25:41,Alfamart,Visa,No,Yes,"New York, USA",,0.0,9999.0,8.64,0,79.95428571428572,,-71.31428571428572,0
T0459,U020,2025-06-26 14:10:14,Alfamart,Amex,Yes,Yes,"Berlin, DE",2025-06-25 21:25:41,6402.432651945027,16.7425,32.49,0,8.64,8.64,23.85,1
T0067,U020,2025-06-27 12:29:43,Alfamart,Amex,No,Yes,"London, UK",2025-06-26 14:10:14,934.5233499288536,22.32472222222222,3.19,0,20.565,32.49,-17.375,0
T0985,U020,2025-06-28 00:41:05,Uniqlo,Visa,No,No,"San Francisco, USA",2025-06-27 12:29:43,8638.72956195674,12.189444444444444,247.09,0,14.773333333333333,3.19,232.31666666666666,0
T0313,U020,2025-06-28 04:15:02,Starbucks,Mastercard,No,Yes,"Singapore, SG",2025-06-28 00:41:05,13593.547764662606,3.5658333333333334,100.81,0,72.8525,247.09,27.957499999999996,0
T0339,U020,2025-06-28 08:17:29,eBay,Amex,No,Yes,"Bangkok, TH",2025-06-28 04:15:02,1419.7097593101707,4.0408333333333335,9.92,0,78.444,100.81,-68.524,0
T0967,U020,2025-06-28 08:21:22,Starbucks,Mastercard,No,No,"London, UK",2025-06-28 08:17:29,9542.556793850961,0.06472222222222222,20.47,1,67.02333333333333,9.92,-46.55333333333333,0
T0088,U020,2025-06-28 23:11:49,CryptoExchange,Amex,No,Yes,"Tokyo, JP",2025-06-28 08:21:22,9582.309507921495,14.840833333333334,226.42,0,60.37285714285714,20.47,166.04714285714283,1
T0254,U020,2025-06-29 16:22:34,CryptoExchange,Amex,No,No,"London, UK",2025-06-28 23:11:49,9582.309507921495,17.179166666666667,78.23,0,81.12875,226.42,-2.8987499999999926,1
T0153,U020,2025-06-29 22:41:31,Gucci,Amex,No,Yes,"Bangkok, TH",2025-06-29 16:22:34,9542.556793850961,6.315833333333333,169.95,0,80.80666666666667,78.23,89.14333333333332,0
T0631,U020,2025-06-29 23:21:40,Alfamart,Mastercard,No,No,"San Francisco, USA",2025-06-29 22:41:31,12761.434227146432,0.6691666666666667,10.73,1,89.721,169.95,-78.991,0
T0403,U020,2025-06-30 22:11:26,Uniqlo,Visa,No,No,"Singapore, SG",2025-06-29 23:21:40,13593.547764662606,22.829444444444444,7.55,0,82.53999999999999,10.73,-74.99,0
T0042,U020,2025-07-01 03:12:33,eBay,Visa,Yes,No,"Paris, FR",2025-06-30 22:11:26,10733.860805483631,5.018611111111111,130.57,0,76.29083333333334,7.55,54.279166666666654,0
T0219,U020,2025-07-02 11:10:39,eBay,Visa,Yes,Yes,"Lagos, NG",2025-07-01 03:12:33,4693.218530415325,31.968333333333334,190.47,0,80.46615384615384,130.57,110.00384615384615,1
T0402,U020,2025-07-02 18:06:42,Starbucks,Amex,No,No,"Tokyo, JP",2025-07-02 11:10:39,13484.67469187907,6.934166666666667,120.72,0,88.32357142857143,190.47,32.39642857142857,0
T0187,U020,2025-07-03 03:06:12,Tokopedia,Visa,No,Yes,"Paris, FR",2025-07-02 18:06:42,9735.661095604704,8.991666666666667,107.18,0,90.48333333333333,120.72,16.696666666666673,0
T0965,U020,2025-07-03 05:24:56,eBay,Mastercard,No,Yes,"Bangkok, TH",2025-07-03 03:06:12,9453.991438256835,2.312222222222222,300.05,0,91.526875,107.18,208.523125,0
T0443,U020,2025-07-03 16:56:20,eBay,Mastercard,Yes,Yes,"Paris, FR",2025-07-03 05:24:56,9453.991438256835,11.523333333333333,7.67,0,103.79294117647059,300.05,-96.12294117647059,0
T0100,U020,2025-07-04 17:41:59,CryptoExchange,Mastercard,No,Yes,"Bangkok, TH",2025-07-03 16:56:20,9453.991438256835,24.760833333333334,41.19,0,98.45277777777778,7.67,-57.262777777777785,1
T0320,U020,2025-07-04 17:58:51,Apple Store,Amex,No,Yes,"Paris, FR",2025-07-04 17:41:59,9453.991438256835,0.2811111111111111,17.79,1,95.43894736842105,41.19,-77.64894736842106,1
T0565,U020,2025-07-05 04:57:10,Starbucks,Visa,No,No,"San Francisco, USA",2025-07-04 17:58:51,8976.175546130607,10.971944444444444,21.36,0,91.5565,17.79,-70.1965,0
T0185,U021,2025-06-25 19:17:13,Apple Store,Amex,Yes,No,"Bangkok, TH",,0.0,9999.0,104.88,0,88.21380952380953,,16.666190476190465,0
T0842,U021,2025-06-25 20:11:04,Gucci,Mastercard,No,No,"Paris, FR",2025-06-25 19:17:13,9453.991438256835,0.8975,16.98,1,104.88,104.88,-87.89999999999999,1
T0893,U021,2025-06-26 10:09:17,Amazon,Amex,No,Yes,"Singapore, SG",2025-06-25 20:11:04,10733.860805483631,13.970277777777778,31.29,0,60.93,16.98,-29.64,0
T0210,U021,2025-06-26 14:59:58,eBay,Amex,No,No,"Tokyo, JP",2025-06-26 10:09:17,5307.106511727194,4.844722222222222,46.23,0,51.050000000000004,31.29,-4.820000000000007,0
T0589,U021,2025-06-27 03:07:53,Amazon,Visa,No,No,"New York, USA",2025-06-26 14:59:58,10872.799519316866,12.131944444444445,46.28,0,49.845,46.23,-3.5649999999999977,0
T0772,U021,2025-06-27 06:03:44,Starbucks,Visa,No,No,"Tokyo, JP",2025-06-27 03:07:53,10872.799519316866,2.930833333333333,133.35,0,49.132,46.28,84.21799999999999,0
T0338,U021,2025-06-27 18:14:18,eBay,Visa,No,No,"Bangkok, TH",2025-06-27 06:03:44,4603.819361558514,12.176111111111112,1.84,0,63.16833333333333,133.35,-61.328333333333326,0
T0300,U021,2025-06-27 23:50:39,Apple Store,Visa,Yes,Yes,"San Francisco, USA",2025-06-27 18:14:18,12761.434227146432,5.605833333333333,12.34,0,54.40714285714285,1.84,-42.067142857142855,1
T0957,U021,2025-06-28 11:00:21,Gucci,Amex,Yes,Yes,"Paris, FR",2025-06-27 23:50:39,8976.175546130607,11.161666666666667,160.65,0,49.14875,12.34,111.50125,1
T0361,U021,2025-06-28 18:34:23,Amazon,Visa,No,Yes,"San Francisco, USA",2025-06-28 11:00:21,8976.175546130607,7.567222222222222,41.67,0,61.537777777777784,160.65,-19.867777777777782,0
T0937,U021,2025-06-29 00:44:48,Apple Store,Visa,Yes,No,"London, UK",2025-06-28 18:34:23,8638.72956195674,6.173611111111111,108.97,0,59.551,41.67,49.419,0
T0747,U021,2025-06-29 14:22:08,Tokopedia,Mastercard,No,No,"Tokyo, JP",2025-06-29 00:44:48,9582.309507921495,13.622222222222222,118.4,0,64.04363636363637,108.97,54.35636363636364,0
T0398,U021,2025-06-29 23:52:15,Alfamart,Visa,No,Yes,"Berlin, DE",2025-06-29 14:22:08,8938.340916731124,9.501944444444444,143.34,0,68.57333333333334,118.4,74.76666666666667,0
T0545,U021,2025-06-30 04:19:57,CryptoExchange,Amex,No,No,"Berlin, DE",2025-06-29 23:52:15,0.0,4.461666666666667,67.75,0,74.32461538461538,143.34,-6.5746153846153845,1
T0080,U021,2025-06-30 10:43:26,Gucci,Amex,No,Yes,"Paris, FR",2025-06-30 04:19:57,879.6993161290118,6.391388888888889,165.09,0,73.855,67.75,91.235,0
T0433,U021,2025-07-01 00:02:35,Apple Store,Amex,Yes,No,"New York, USA",2025-06-30 10:43:26,5852.935291766765,13.319166666666666,33.65,0,79.93733333333333,165.09,-46.28733333333333,0
T0923,U021,2025-07-01 02:17:51,CryptoExchange,Amex,No,No,"Lagos, NG",2025-07-01 00:02:35,8477.5994005007,2.2544444444444443,73.17,0,77.044375,33.65,-3.8743750000000006,1
T0904,U021,2025-07-02 21:19:43,Alfamart,Amex,No,Yes,"Paris, FR",2025-07-01 02:17:51,4693.218530415325,43.03111111111111,245.69,0,76.8164705882353,73.17,168.8735294117647,0
T0847,U021,2025-07-02 23:17:07,Gucci,Mastercard,Yes,Yes,"Lagos, NG",2025-07-02 21:19:43,4693.218530415325,1.9566666666666668,26.28,1,86.19833333333332,245.69,-59.91833333333332,0
T0871,U021,2025-07-03 03:38:23,Uniqlo,Amex,No,Yes,"Paris, FR",2025-07-02 23:17:07,4693.218530415325,4.354444444444445,54.72,0,83.04473684210525,26.28,-28.324736842105253,0
T0233,U021,2025-07-03 16:25:47,Gucci,Mastercard,No,No,"Singapore, SG",2025-07-03 03:38:23,10733.860805483631,12.79,119.41,0,81.6285,54.72,37.781499999999994,0
T0979,U021,2025-07-03 18:23:52,Apple Store,Mastercard,No,Yes,"Paris, FR",2025-07-03 16:25:47,10733.860805483631,1.9680555555555554,288.35,1,83.42761904761905,119.41,204.922380952381,0
T0655,U022,2025-06-25 21:31:58,Gojek,Amex,No,No,"Berlin, DE",,0.0,9999.0,146.75,0,92.74227272727272,,54.00772727272728,0
T0452,U022,2025-06-25 22:08:30,eBay,Mastercard,No,No,"Paris, FR",2025-06-25 21:31:58,879.6993161290118,0.6088888888888889,231.42,0,146.75,146.75,84.66999999999999,0
T0197,U022,2025-06-26 22:10:03,Gucci,Visa,No,No,"Singapore, SG",2025-06-25 22:08:30,10733.860805483631,24.025833333333335,158.38,0,189.08499999999998,231.42,-30.704999999999984,0
T0769,U022,2025-06-26 22:36:15,Starbucks,Amex,No,Yes,"Lagos, NG",2025-06-26 22:10:03,11155.654728586675,0.43666666666666665,85.87,1,178.85,158.38,-92.97999999999999,1
T0060,U022,2025-06-27 08:58:12,Tokopedia,Mastercard,No,Yes,"San Francisco, USA",2025-06-26 22:36:15,12571.44034444796,10.365833333333333,82.39,0,155.605,85.87,-73.21499999999999,0
T0665,U022,2025-06-28 01:43:35,eBay,Amex,Yes,Yes,"Singapore, SG",2025-06-27 08:58:12,13593.547764662606,16.75638888888889,16.77,0,140.962,82.39,-124.192,1
T0161,U022,2025-06-28 22:39:35,CryptoExchange,Mastercard,No,No,"London, UK",2025-06-28 01:43:35,10852.378097437935,20.933333333333334,41.4,0,120.26333333333334,16.77,-78.86333333333334,1
T0571,U022,2025-06-29 16:33:35,Amazon,Mastercard,Yes,No,"Jakarta, ID",2025-06-28 22:39:35,11718.927470539898,17.9,12.86,0,108.99714285714286,41.4,-96.13714285714286,0
T0066,U022,2025-06-29 17:46:33,eBay,Amex,No,No,"Bangkok, TH",2025-06-29 16:33:35,2316.570665566986,1.2161111111111111,11.42,1,96.98,12.86,-85.56,0
T0335,U022,2025-06-29 18:26:02,eBay,Visa,Yes,Yes,"London, UK",2025-06-29 17:46:33,9542.556793850961,0.6580555555555555,21.79,1,87.47333333333333,11.42,-65.68333333333334,1
T0660,U022,2025-06-29 18:31:25,Alfamart,Amex,No,No,"Lagos, NG",2025-06-29 18:26:02,4997.572739589512,0.08972222222222222,27.76,1,80.905,21.79,-53.144999999999996,1
T0322,U022,2025-06-29 22:32:29,Starbucks,Mastercard,No,Yes,"Bangkok, TH",2025-06-29 18:31:25,10611.06380440198,4.017777777777778,102.84,0,76.07363636363635,27.76,26.76636363636365,0
